	PD_whole_tree	chao1	observed_otus	shannon	simpson
CS.187	60.15305	960.222222222	375.0	6.40752613733	0.965895974022
CS.189	53.15177	700.923076923	297.0	6.12030120477	0.967521686142
CS.195	53.10321	702.204081633	328.0	6.32647471534	0.972749397979
CS.202	50.96405	914.645833333	366.0	6.07334563574	0.954360952076
CS.204	49.37056	714.534883721	323.0	6.20250899454	0.967708079066
CS.206	65.20165	975.229508197	419.0	6.72331453782	0.971506052653
CS.207	46.48063	583.27027027	269.0	5.94464040511	0.962924139168
CS.208	79.79073	884.042553191	390.0	6.87980673147	0.979848007022
CS.210	54.70074	663.066666667	313.0	6.39365892274	0.973059907688
CS.212	51.51703	783.568965517	372.0	6.52368319866	0.972152330924
CS.214	57.23535	744.666666667	346.0	6.29829327614	0.97100392405
CS.215	57.1173	914.163934426	408.0	6.66836423313	0.974812349576
CS.216	73.38104	962.333333333	425.0	7.10678406784	0.983599817875
CS.223	61.99983	848.0	386.0	6.74119286332	0.98001654455
CS.234	37.48329	452.083333333	258.0	5.59677968789	0.941445838593
CS.242	73.69293	1106.54237288	435.0	6.62854487692	0.96826377386
CS.243	59.8319	635.375	338.0	6.42809629799	0.96690327971
CS.244	63.61954	489.161290323	274.0	6.76268413751	0.983052833031
CS.245	54.19798	903.20754717	380.0	6.39147229151	0.969663898282
CS.246	72.58829	1082.61111111	425.0	6.81818603639	0.977180149415
CS.252	72.24791	721.487179487	340.0	6.89544128787	0.980990316931
CS.253	35.3477	452.0	193.0	5.19197465655	0.944494756501
CS.254	62.16516	754.75	389.0	6.85870674223	0.977434915445
CS.255	63.33195	817.3	386.0	6.79222140496	0.980752535303
CS.256	57.61418	716.631578947	364.0	6.57085381868	0.974419530843
CS.257	71.43757	1174.38181818	454.0	6.94926444886	0.978245376269
CS.258	89.0996	819.108108108	457.0	7.54030818897	0.989421112788
CS.261	84.7791	1096.51923077	454.0	7.38640745197	0.987430453773
CS.262	54.74726	845.833333333	404.0	6.64796585148	0.975349753476
CS.263	67.48583	864.714285714	355.0	6.24074837262	0.965915571409
CS.264	50.00241	428.5	240.0	5.26145135452	0.934977829912
CS.265	97.47906	820.391891892	452.0	7.12389616961	0.974288446099
CS.267	44.56746	783.87804878	313.0	5.91192318827	0.960504950627
CS.268	59.68666	596.083333333	298.0	6.55616118203	0.977718859807
CS.270	55.99204	780.738095238	335.0	6.42339109332	0.97373710628
CS.272	60.36719	1113.28301887	423.0	6.54070332185	0.962584886626
CS.276	58.3787	1130.38297872	414.0	6.87821417557	0.98009972457
CS.277	69.93513	1059.56	422.0	6.99826226099	0.981864795886
CS.278	57.50606	857.05	387.0	6.4998865416	0.971632782422
CS.280	83.39063	1210.08064516	477.0	7.04841912914	0.979812731725
CS.281	69.33108	1073.68292683	380.0	6.53564019851	0.968237208513
CS.287	59.87732	796.4	338.0	6.69591888841	0.980349700127
CS.288	64.75401	954.773584906	400.0	6.83536370908	0.979098515846
CS.303	62.60025	927.117647059	388.0	6.62318389148	0.97433156035
CS.304	50.77043	666.95	295.0	6.06768128883	0.9621907614
CS.306	69.28635	1010.5	413.0	7.21745012924	0.986856032587
CS.307	64.86388	998.622222222	398.0	6.86263309133	0.979438639384
CS.309	75.61827	953.015151515	431.0	6.75815292526	0.975054921677
CS.313	79.00583	925.982142857	435.0	7.31479954166	0.986734528788
CS.314	66.81832	885.0	375.0	6.88235303534	0.979356330359
CS.316	59.16473	997.666666667	434.0	6.74119088026	0.97648770841
CS.320	58.78536	1218.48648649	384.0	6.76643098394	0.981705839303
CS.323	72.60433	997.172413793	430.0	7.1232104629	0.985316984467
CS.326	56.58978	797.32	350.0	6.40306491496	0.973306834763
CS.327	56.35991	1193.625	403.0	6.35263509688	0.967896213981
CS.329	50.81132	727.238095238	322.0	6.45974484397	0.976159778802
CS.330	57.16872	860.245283019	389.0	6.71392196499	0.973972710421
CS.331	69.81227	900.166666667	402.0	6.84844477802	0.980614047102
CS.336	62.30037	949.9	364.0	6.8173638144	0.982815922398
CS.337	45.39719	777.609756098	321.0	5.96365726712	0.95815761917
CS.338	59.59067	761.9	341.0	6.63836859261	0.977309056671
CS.344	58.05361	680.066666667	330.0	6.69202016193	0.980489494821
CS.348	64.66566	918.294117647	333.0	6.50149004386	0.97650164433
CS.349	74.49299	795.6	429.0	7.02620693026	0.980594885213
CS.354	60.82721	1116.7755102	419.0	6.82118206902	0.974552793074
CS.359	38.89341	629.75	313.0	6.1070300499	0.968807274724
CS.361	48.34804	846.65	329.0	6.0839114268	0.959404448476
CS.363	57.88742	679.428571429	352.0	6.70540903014	0.978099920108
CS.364	43.52221	580.181818182	319.0	6.22348126099	0.969224481317
CS.367	35.51786	519.029411765	241.0	5.76612704329	0.963685824274
CS.368	79.21084	1118.78846154	441.0	7.18501345283	0.984324485694
CS.369	48.5155	451.0	271.0	5.76314234833	0.957610198829
CS.370	66.09111	965.0	421.0	6.862358157	0.978998786922
CS.371.1	54.09516	958.701754386	395.0	6.39048846079	0.967608350142
CS.372	57.11989	722.566037736	362.0	6.75957425621	0.979794440831
CS.373	63.72245	956.784313725	385.0	6.37312539508	0.958786477542
CS.374	55.49643	923.660377358	378.0	6.69097223461	0.980555254941
CS.375	53.81888	1000.02040816	380.0	6.38446698704	0.97116331613
CS.376	55.0281	929.346938776	373.0	6.415152378	0.968378309699
CS.377	58.07419	711.72	345.0	6.72719928304	0.981058690037
CS.378	47.24715	569.085714286	279.0	6.46954394962	0.979322797052
CS.381	75.59578	1054.17021277	413.0	7.21553544724	0.987855499321
CS.385	65.50113	890.038461538	388.0	6.87889430286	0.982373892448
CS.386	41.30146	534.125	279.0	5.56718084205	0.937366533629
CS.387	64.93147	915.957746479	427.0	6.94966765719	0.982711838498
CS.389	53.36524	717.781818182	345.0	6.38418449585	0.97160360409
CS.390	56.30072	733.5	376.0	6.48283351825	0.970498311467
CS.391	67.56635	554.467532468	359.0	6.70026988265	0.977889574822
CS.393	55.79994	678.096774194	278.0	6.02509040176	0.963987188535
CS.395	68.90364	852.01754386	402.0	7.00537435368	0.984435537553
CS.500	60.64989	723.944444444	348.0	6.39029518089	0.971944163125
L.001.M0	63.02985	866.0	362.0	6.48777942633	0.972183251246
L.001.M3	61.75478	716.6	362.0	6.43383824834	0.96338489551
L.001.M4	44.68003	567.097560976	276.0	5.73027768969	0.952409923333
L.001.M5	66.50245	1144.8125	458.0	6.79957179132	0.974910772009
L.001.M6	56.5197	665.7	315.0	6.78298590184	0.982190112509
L.002.M0	52.06656	909.022222222	354.0	6.37619548349	0.97092945398
L.002.M2	63.28535	1061.375	374.0	6.09934544132	0.944613647315
L.002.M4	69.3131	711.818181818	395.0	6.95633040048	0.979791392349
L.002.M5	48.60217	511.108108108	263.0	5.90025817936	0.960852913119
L.002.M6.0	59.02863	755.518518519	353.0	6.3946177054	0.971234737718
L.003.M0	68.14886	1210.48717949	406.0	6.78418531857	0.975980353837
L.003.M2	57.25421	1097.66666667	386.0	6.61524010791	0.975979482842
L.003.M4	68.49642	1057.9375	425.0	7.09230576685	0.982356908046
L.003.M5	58.89208	1126.075	391.0	6.79477733922	0.97949307657
L.003.M6	57.14505	851.738095238	349.0	6.5686685091	0.976967191144
L.022.M2	96.1031	685.333333333	428.0	7.51783534142	0.989027423059
L.022.M3	60.05795	745.772727273	342.0	6.63445318584	0.976898382541
L.022.M4	84.84033	738.352941176	390.0	7.20186831542	0.985883131201
L.022.M5	85.56554	665.780821918	404.0	7.20224835309	0.986393534256
L.022.M6	81.73037	930.016129032	440.0	7.23397796915	0.985803870658
L.024.M2	67.53064	1190.23404255	429.0	6.90092740943	0.980147193796
L.024.M5	69.11791	1120.76666667	451.0	6.84464958824	0.976799524611
L.024.M6	64.32331	834.037735849	367.0	6.41670603882	0.970857596894
L.031.M0	73.5824	824.714285714	392.0	6.44039184008	0.967049171368
L.031.M1	85.97143	843.337837838	446.0	7.18369394995	0.982809389936
L.031.M2	82.73982	790.776119403	418.0	6.90008913283	0.973181411487
L.031.M3	90.79214	1202.42424242	500.0	7.30848755692	0.982697467081
L.031.M4	85.25247	943.338235294	452.0	7.06917302827	0.976178069697
L.031.M5	66.70802	1069.05882353	419.0	7.01793045973	0.982789792549
L.031.M6	65.99922	905.358490566	391.0	6.60637150928	0.971285255427
L.032.M0	58.28635	895.0	412.0	6.8475338247	0.9817929388
L.032.M1	68.98807	1140.8	452.0	6.96184150126	0.980721614981
L.032.M2	53.97824	939.909090909	392.0	6.49721581967	0.972181073758
L.032.M3	51.5421	928.837209302	348.0	5.97444760482	0.956105119512
L.032.M4	54.21696	409.20754717	251.0	4.74915442436	0.866403960066
L.032.M5	47.22863	718.06	328.0	6.21038926248	0.97091900204
L.032.M6	52.06266	919.166666667	356.0	6.34346156989	0.970008376794
L.033.M0	61.28377	952.3	445.0	7.0683534711	0.982809389936
L.033.M1	62.57073	1082.625	468.0	6.966635126	0.980184211082
L.033.M2	63.73658	1061.5	390.0	6.8968396863	0.982376940931
L.033.M3	54.49016	671.428571429	344.0	6.40428059611	0.970007505799
L.033.M4	66.34391	1097.14285714	410.0	6.67610343089	0.974969999667
L.033.M5	53.2587	1030.90243902	366.0	6.4779355337	0.974203959587
L.033.M6	56.61862	964.784313725	393.0	6.66258142479	0.975646762762
L.034.M0	66.59114	1062.51851852	439.0	7.19935207013	0.983664271503
L.034.M1	70.75508	1058.01587302	460.0	7.21846032357	0.984031395885
L.034.M2	74.25448	1048.0	478.0	7.16721217642	0.97975481056
L.034.M3	70.50686	868.353846154	416.0	6.86661241376	0.977632631304
L.034.M4	62.08238	855.75	372.0	6.5816799427	0.968265080353
L.034.M5	75.85088	956.916666667	434.0	7.11260970722	0.981223308087
L.034.M6	66.80428	784.170731707	360.0	6.93036209514	0.981047802599
L.035.M0	58.30206	1053.5	401.0	6.30640287637	0.959216313562
L.035.M1	55.71396	1107.38636364	400.0	6.85722159346	0.981181500328
L.035.M2	43.84507	864.0	348.0	5.97850244819	0.947733551314
L.035.M5.1	47.76699	952.486486486	348.0	6.29253553551	0.962428978525
L.035.M5	50.89044	816.815384615	401.0	6.51461321412	0.962650211249
L.035.M6	54.59765	950.136363636	362.0	6.07545143454	0.949448104922
L.036.M0	71.89131	1090.51923077	448.0	7.04960683057	0.974522743747
L.036.M1	71.89136	945.529411765	411.0	6.99718833886	0.97921914865
L.036.M2	66.66333	921.636363636	389.0	6.81236307779	0.975052744189
L.036.M3	67.61813	668.049180328	386.0	7.12480949218	0.983175643322
L.036.M4	56.83159	728.0	343.0	6.66280923153	0.974039341537
L.036.M5	72.64524	774.130434783	392.0	7.17255661472	0.984426392106
L.036.M6	64.93022	891.0	408.0	6.81363193691	0.975238701617
T.CS.001	51.28516	791.918367347	361.0	6.26814834108	0.959664440476
T.CS.002	53.38731	703.294117647	340.0	6.36827751971	0.96996395605
T.CS.005	67.11288	916.882352941	396.0	6.88105248884	0.98118803279
T.CS.011	64.28859	978.777777778	407.0	6.80848038306	0.978953495183
T.CS.012	50.08713	839.019230769	363.0	6.65453843847	0.980076207705
T.CS.016	64.4371	1012.55813953	384.0	6.9380758968	0.984133737794
T.CS.017	77.76074	1082.05882353	432.0	6.93640192192	0.976303057475
T.CS.019	51.89856	844.0	329.0	6.03312979281	0.962033982304
T.CS.021	75.70037	1127.14634146	410.0	7.04016082832	0.982973136991
T.CS.022	72.2385	969.081967213	434.0	7.12033643207	0.98170104883
T.CS.024	65.71117	1028.5	406.0	6.75847969423	0.976613567184
T.CS.025	66.86535	1078.41176471	408.0	6.7995361445	0.98035971657
T.CS.026	47.56452	644.87755102	327.0	6.29978642405	0.972353966261
T.CS.027	73.39757	1130.5	433.0	6.69993661732	0.973876465476
T.CS.028	75.67955	1309.42857143	487.0	7.08161433161	0.977649180209
T.CS.029	80.9126	789.4	412.0	6.94437874091	0.976970239626
T.CS.031	69.59732	1055.25	450.0	7.10036882505	0.982170950619
T.CS.032	65.29964	992.172413793	425.0	6.90750227824	0.979430800429
T.CS.033	73.23332	1056.05882353	431.0	7.15311183848	0.984368906438
T.CS.034	72.15467	902.789473684	446.0	6.75874115741	0.972982824632
T.CS.035	76.21983	1083.65454545	438.0	7.05710720871	0.981128805132
T.CS.036	73.66872	728.75	384.0	6.98749520503	0.980229067323
T.CS.037	57.40469	803.0	365.0	6.31857588116	0.968994103146
T.CS.038	89.12644	689.542372881	382.0	7.04704559662	0.983397311543
T.CS.039	73.77775	761.766666667	389.0	6.67514597466	0.970255303869
T.CS.040	82.47706	1217.30434783	496.0	7.10084344328	0.98060577265
T.CS.041	72.69004	1195.2	449.0	6.88680315381	0.974470048551
T.CS.044	75.6404	995.03125	436.0	6.90435884814	0.979992592188
T.CS.046	61.19318	896.6875	381.0	6.59680931078	0.973229751708
T.CS.048	60.09315	1007.0	378.0	7.03084269579	0.985694125291
T.CS.050	64.39068	879.222222222	383.0	6.47567975545	0.968356099327
T.CS.052	61.68187	710.631578947	358.0	6.74864951566	0.98111878869
T.CS.053	62.29237	579.886363636	298.0	6.15528536862	0.965620304112
T.CS.054	50.38762	579.8	290.0	5.92771706876	0.959651375551
T.CS.055	68.59212	1196.28571429	433.0	6.76564831284	0.975867559988
T.CS.056	54.67527	866.294117647	327.0	6.30850200919	0.966642852212
T.CS.057	48.4391	795.558139535	342.0	6.58019024863	0.978455721555
T.CS.058	66.55328	897.37254902	381.0	6.65214767477	0.976433706722
T.CS.059	69.90013	526.411764706	316.0	6.58201432311	0.977206714762
T.CS.062	71.71145	1043.19565217	404.0	6.73537592434	0.969595525176
T.CS.063	78.0665	1596.85714286	489.0	6.9489887811	0.975252637536
T.CS.064	78.30626	1207.17808219	508.0	7.17147354262	0.977475852209
T.CS.066	82.80711	1037.33333333	448.0	7.01610680501	0.979691227927
T.CS.068	63.35441	905.277777778	383.0	6.4284621311	0.96518045165
T.CS.072	85.50214	843.153846154	438.0	7.24228384431	0.983714353714
T.CS.074	76.74348	1026.61538462	447.0	6.89393829526	0.976549984551
T.CS.075	72.62168	989.873015873	443.0	6.91728221087	0.973410918662
T.CS.076	76.56586	892.720588235	435.0	7.24970832703	0.987209656547
T.CS.077	71.63477	1264.45454545	449.0	6.56570639997	0.962111500857
T.CS.078	58.81424	907.875	354.0	6.41514570607	0.961217860013
T.CS.079	53.03933	636.966666667	344.0	6.60273114939	0.978379509495
T.CS.080	61.42408	798.571428571	395.0	6.7836253576	0.977380042761
T.CS.082	68.62443	973.185185185	406.0	6.64423600989	0.971670235206
T.CS.085	67.32207	1189.93617021	423.0	6.75640819582	0.974365964652
T.CS.086	79.5833	1104.51470588	484.0	7.28147354521	0.984175545553
T.CS.091	85.16412	1180.25	494.0	7.30643276004	0.984324921191
T.CS.101	65.82421	958.430379747	464.0	7.06241345906	0.981137950579
T.CS.102	79.21437	1029.43589744	481.0	6.92900697563	0.975910674239
T.CS.103	87.75649	1090.09677419	478.0	7.36847620234	0.985906648065
T.CS.104	88.68259	1167.47457627	467.0	6.90910636658	0.974018873155
T.CS.105	90.85852	720.303571429	386.0	7.05814609918	0.983396876046
T.CS.106	83.0265	801.554054054	430.0	6.87441342946	0.974452193154
T.CS.107	72.61591	1235.55223881	488.0	6.97809999867	0.978147824832
T.CS.108	89.05924	970.538461538	419.0	7.15242853132	0.985449375703
T.CS.109	84.20443	1256.125	487.0	7.446466494	0.9877030752
T.CS.110	84.52998	1048.01587302	450.0	7.00845971088	0.979095902861
T.CS.111	64.07223	1353.78181818	466.0	6.74258506348	0.974117731084
T.CS.112	63.0913	1166.23404255	405.0	6.46998238807	0.970981713678
T.CS.114	84.63574	712.080645161	407.0	6.91773303372	0.968194965257
T.CS.115	92.23456	870.467741935	427.0	7.149093667	0.984338421613
T.CS.116	65.95387	635.9375	296.0	6.41060627964	0.969754917257
T.CS.117	62.96756	1080.01886792	410.0	6.52233215633	0.971533053497
T.CS.118	71.5671	1012.68181818	446.0	7.07536981456	0.9835954629
T.CS.119	93.59639	864.126760563	450.0	7.2913131846	0.985620961713
T.CS.120	73.60569	1351.02040816	460.0	7.04286832258	0.981471106157
T.CS.121	77.30013	1093.88888889	451.0	7.26419737759	0.986044700769
T.CS.122	76.49354	1227.68493151	502.0	6.96681409584	0.977097404892
T.CS.123	67.52862	1208.12244898	428.0	6.78750719617	0.977747602641
T.CS.124	83.22163	896.25	408.0	7.08558195097	0.979719099766
T.CS.125	69.24193	1161.109375	465.0	6.79783827372	0.974414304873
T.CS.126	79.04796	1036.37333333	466.0	6.9746163331	0.980267391102
T.CS.127	73.26572	1209.36986301	497.0	7.00561187083	0.978652566419
T.CS.128	86.10473	1189.06976744	430.0	7.01123743532	0.977528982902
T.CS.129	84.34811	848.0	410.0	6.95106771073	0.977169261978
T.CS.130	78.76038	1044.78846154	422.0	7.04628516855	0.983254903865
T.CS.131	81.53118	1127.55882353	468.0	6.86189151315	0.974474839024
T.CS.132	96.12883	922.630136986	479.0	7.25809727519	0.976359236651
T.CS.152	71.33776	1121.63793103	453.0	6.84242072759	0.972753317457
T.CS.153	94.78263	798.096385542	464.0	7.22965710182	0.981313891564
T.CS.154	64.43041	1393.91836735	454.0	6.96357117764	0.980546980489
T.CS.155	74.79202	1150.33333333	462.0	6.82855394661	0.973621263949
T.CS.156	69.50112	1160.0	445.0	6.79265970547	0.973552455346
T.CS.157	60.1959	897.659574468	371.0	6.57682651712	0.974680829335
T.CS.158	79.81069	1075.36842105	497.0	7.07137945874	0.977147922601
T.CS.159	95.15364	926.833333333	422.0	7.15131294291	0.983327631945
T.CS.160	103.14494	1108.52173913	497.0	7.50177328134	0.988042327743
T.CS.161	92.08494	1140.5	466.0	7.32759871853	0.986926147683
T.CS.162	69.15076	1061.44827586	426.0	6.6899272169	0.974010163205
T.CS.163	69.85013	1014.40677966	426.0	6.91321753004	0.978852024269
T.CS.164	72.34926	879.0	369.0	6.81417520975	0.981053899564
T.CS.165	63.34008	635.75	340.0	6.43800660094	0.960062920677
T.CS.166	78.041	1034.08333333	472.0	7.11500391965	0.980617531082
T.CS.167	67.45713	1092.47761194	454.0	6.64247245951	0.969674350221
T.CS.168	57.30761	904.522727273	362.0	6.40857775937	0.968810323207
T.CS.169	79.32211	1162.72131148	471.0	7.10579612161	0.979664227082
T.CS.170	71.47422	1020.625	424.0	6.75485799741	0.974935159868
T.CS.171	59.20748	993.786885246	416.0	6.44378540868	0.964905652736
T.CS.177	88.74864	894.338709677	424.0	6.955839021	0.977892187807
T.CS.178	86.36602	914.050847458	432.0	7.21062976028	0.984780451563
T.CS.179	82.71044	1259.84210526	473.0	7.14635994809	0.982078189654
T.CS.180	72.78055	767.058823529	369.0	6.82958906007	0.981354828328
