"AR3"	"BB2"	"BF1"	"BF2"	"BP1"	"BZ1"	"CA1"	"CA2"	"CC1"	"CF1"	"CF2"	"CF3"	"CL1"	"CL2"	"CL3"	"CL4"	"CM1"	"CO1"	"CO2"	"CO3"	"CR1"	"DF1"	"DF2"	"DF3"	"GB1"	"GB2"	"GB3"	"GB5"	"HF1"	"HF2"	"HI1"	"HI2"	"HI3"	"HI4"	"HJ1"	"HJ2"	"IE1"	"IE2"	"IT1"	"IT2"	"JT1"	"KP1"	"KP3"	"KP4"	"LQ1"	"LQ2"	"LQ3"	"MD2"	"MD3"	"MD4"	"MD5"	"MP1"	"MP2"	"MT1"	"MT2"	"PE1"	"PE2"	"PE3"	"PE4"	"PE5"	"PE6"	"PE7"	"RT1"	"RT2"	"SA1"	"SA2"	"SB1"	"SF1"	"SF2"	"SK1"	"SK2"	"SK3"	"SN1"	"SN3"	"SP1"	"SP2"	"SR1"	"SR2"	"SR3"	"SV1"	"SV2"	"TL1"	"TL2"	"AR1"	"AR2"	"TL3"	"VC1"	"VC2"
"512006"	0	0	0.000760456273764259	0.00412541254125413	0	0.00583941605839416	0	0	0	0.00152788388082506	0.000979431929480901	0.000999000999000999	0.00268096514745308	0	0.00886917960088692	0	0	0	0.00632911392405063	0.000959692898272553	0	0.000892060660124889	0	0.00536193029490617	0	0	0	0	0.00366568914956012	0.00928270042194093	0	0	0	0	0.00686695278969957	0.00092678405931418	0	0	0	0	0	0	0	0	0	0.00214362272240086	0	0	0	0	0	0.00170502983802217	0.00515084621044886	0	0	0.000919117647058824	0	0	0.00079428117553614	0	0	0	0	0	0.00120192307692308	0	0	0	0	0.0230202578268877	0	0.00497017892644135	0.000918273645546373	0	0	0	0	0	0	0	0	0	0	0	0	0.0290846877673225	0.00181488203266788	0
"4339767"	0	0	0	0	0	0	0.00292682926829268	0.00117233294255569	0	0	0	0	0	0	0	0	0	0	0	0	0.0206572769953052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0	0	0	0	0.00224215246636771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0.00110864745011086	0	0.000821018062397373	0.0010482180293501	0	0	0	0	0	0	0	0	0.00122100122100122	0	0	0	0	0	0	0	0	0	0
"706141"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221729490022173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00168776371308017	0	0	0	0	0	0.00092678405931418	0	0.000878734622144112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000852514919011083	0	0	0	0	0	0.00079428117553614	0	0.000863557858376511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113507377979569	0	0	0	0	0	0	0	0	0	0.00513259195893926	0	0
"154876"	0	0.000863557858376511	0	0	0	0	0	0	0	0	0	0.001998001998002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275735294117647	0.00515995872033024	0.00158856235107228	0.00238284352660842	0.00259067357512953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2505304"	0	0	0	0.00495049504950495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000892060660124889	0	0	0	0	0	0	0	0	0	0	0	0.00103626943005181	0	0	0	0	0	0	0	0	0	0	0.0036231884057971	0	0.0053475935828877	0	0	0	0	0	0	0	0	0	0.00206398348813209	0.00238284352660842	0.00079428117553614	0	0.000873362445414847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"758613"	0	0	0.000760456273764259	0	0	0.00364963503649635	0	0	0	0	0	0	0	0	0.00665188470066519	0	0	0	0.000904159132007233	0	0	0	0	0	0	0	0	0	0.000733137829912023	0.000843881856540084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00170502983802217	0.00588668138337013	0	0	0.000919117647058824	0	0	0	0	0	0	0	0.00342857142857143	0	0	0	0	0.0010482180293501	0	0	0	0	0	0	0.00113507377979569	0	0	0	0	0	0.000788022064617809	0	0	0	0.000855431993156544	0	0
"572097"	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0.00178731009830206	0	0	0	0.000810372771474878	0	0	0	0.00187793427230047	0	0.00768386388583974	0	0	0.00506329113924051	0.0019047619047619	0.00136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000894454382826476	0.00237247924080664	0.00107758620689655	0	0	0	0	0	0	0	0	0	0.00726895119418484	0	0	0	0	0	0	0	0	0	0.00114285714285714	0	0.00110864745011086	0.00242522231204527	0.000821018062397373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00433369447453954	0	0	0	0
"4386060"	0	0	0	0	0.00105485232067511	0	0	0	0	0	0	0	0	0.00107296137339056	0.00073909830007391	0	0	0.00089126559714795	0	0	0	0	0.00109769484083425	0	0	0	0.000952380952380952	0	0	0	0	0	0	0	0.00257510729613734	0.00278035217794254	0.000847457627118644	0.00263620386643234	0.000983284169124877	0	0	0.000894454382826476	0	0	0	0	0	0	0	0	0.000902527075812274	0	0	0.00103842159916926	0	0	0	0	0	0	0	0	0	0	0	0	0.000808407437348424	0	0	0.000920810313075506	0	0	0	0.00221729490022173	0.00100502512562814	0.00113507377979569	0.00113250283125708	0	0.00451977401129944	0	0	0	0.00393313667649951	0	0	0	0	0
"93694"	0	0.0215889464594128	0.00380228136882129	0	0	0	0	0	0	0.00305576776165011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735835172921266	0	0	0.000919117647058824	0.0185758513931889	0.00079428117553614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4379780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267379679144385	0.00180831826401447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196656833824975	0.000984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0.00110864745011086	0	0	0	0	0	0	0.000918273645546373	0	0.00100502512562814	0	0	0	0	0	0	0	0	0	0	0	0	0
"409932"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810372771474878	0	0	0	0.00187793427230047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000983284169124877	0	0	0	0	0.0021551724137931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00457142857142857	0.00120192307692308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0	0	0	0
"4440396"	0	0.00604490500863558	0.0121673003802281	0.0148514851485149	0	0.0248175182481752	0.000975609756097561	0	0.00247831474597274	0.00993124522536287	0.0117531831537708	0.001998001998002	0.0214477211796247	0	0.0229120473022912	0.00944287063267233	0	0.0169340463458111	0.0370705244122966	0.000959692898272553	0	0.00892060660124889	0	0.0303842716711349	0	0	0.00380952380952381	0	0.0205278592375367	0.0185654008438819	0	0	0	0	0.0454935622317597	0.0046339202965709	0.000847457627118644	0.000878734622144112	0.00491642084562439	0.0127952755905512	0	0.000894454382826476	0.00237247924080664	0.00107758620689655	0	0.0117899249732047	0.0017825311942959	0	0	0	0	0.0417732310315431	0.0522442972774099	0	0.00474308300395257	0.00919117647058824	0	0.00476568705321684	0.00476568705321684	0.000863557858376511	0.00262008733624454	0	0	0	0	0	0	0	0	0.0313075506445672	0.0045766590389016	0.0139165009940358	0.0385674931129477	0.00776053215077605	0.00100502512562814	0.018161180476731	0	0	0	0	0	0	0	0	0	0.00513259195893926	0.015426497277677	0.00291545189504373
"1012112"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00321888412017167	0	0	0.000810372771474878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165289256198347	0	0	0	0	0	0	0	0	0	0	0	0.00237247924080664	0	0	0	0	0	0	0.00448430493273543	0	0	0	0	0	0	0	0	0	0	0	0	0.00220994475138122	0.00571428571428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4392369"	0	0.0077720207253886	0.0106463878326996	0.00412541254125413	0	0.0145985401459854	0	0	0.00123915737298637	0.00458365164247517	0.000979431929480901	0.00799200799200799	0.000893655049151028	0.00107296137339056	0.00369549150036955	0.00377714825306893	0	0.00267379679144385	0.000904159132007233	0.00383877159309021	0	0.00981266726137377	0	0.00536193029490617	0.000779423226812159	0	0	0	0.0153958944281525	0.010126582278481	0	0.00106496272630458	0	0	0.000858369098712446	0.0120481927710843	0.00423728813559322	0	0.00196656833824975	0.00295275590551181	0	0	0	0.00107758620689655	0.00543478260869565	0.00107181136120043	0.00089126559714795	0	0	0	0	0.00682011935208866	0.00809418690213392	0	0.00158102766798419	0.00919117647058824	0.00412796697626419	0.00635424940428912	0.0166799046862589	0.00345423143350604	0.00524017467248908	0.00100806451612903	0	0	0	0	0	0	0	0.00184162062615101	0.0045766590389016	0.00695825049701789	0	0	0.00100502512562814	0.00227014755959137	0	0	0	0	0	0.00551615445232467	0.00491642084562439	0	0	0.00342172797262618	0.00635208711433757	0.00194363459669582
"623167"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810372771474878	0	0	0.000959692898272553	0	0	0	0	0	0	0	0.00136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00180505415162455	0	0	0	0.00237154150197628	0	0	0	0	0	0	0	0	0	0	0.00332594235033259	0	0	0	0	0	0	0	0	0.00201005025125628	0	0.00453001132502831	0.00122100122100122	0	0.00117233294255569	0	0	0	0	0	0	0	0
"3275744"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247933884297521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000790513833992095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099403578528827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1143242"	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0	0	0	0	0	0	0	0.0201535508637236	0	0	0	0	0.000779423226812159	0	0	0.00136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408653846153846	0.00221729490022173	0	0.000821018062397373	0	0	0	0	0	0	0	0	0.00226500566251416	0.00122100122100122	0	0.00234466588511137	0.00366748166259169	0	0	0	0	0	0	0.00194363459669582
"4476079"	0	0	0	0	0	0	0	0.00117233294255569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000952380952380952	0	0	0	0	0.0106496272630458	0	0	0	0	0	0	0	0	0	0	0	0.00107758620689655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110497237569061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00226500566251416	0.00244200244200244	0	0.00117233294255569	0	0	0	0	0	0	0	0
"824982"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0224215246636771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4409905"	0	0	0	0	0.00210970464135021	0	0	0	0.00495662949194548	0	0	0	0.000893655049151028	0	0	0.000944287063267233	0.000810372771474878	0.0017825311942959	0.0027124773960217	0	0	0	0	0	0.00155884645362432	0.00421940928270042	0	0	0	0	0	0.00212992545260916	0.00599400599400599	0	0	0.00278035217794254	0	0.00175746924428822	0.00196656833824975	0	0	0.000894454382826476	0	0.00107758620689655	0	0	0	0.000984251968503937	0	0	0	0	0	0.00415368639667705	0.00158102766798419	0	0.00103199174406605	0	0	0	0	0	0	0	0	0	0	0	0.0010482180293501	0	0	0	0	0.00554323725055432	0.00201005025125628	0	0.00226500566251416	0	0	0	0	0	0.00196656833824975	0	0	0	0.00635208711433757	0.00291545189504373
"248032"	0.00482625482625483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810372771474878	0	0	0	0.000938967136150235	0.000892060660124889	0.00109769484083425	0	0	0	0	0	0	0	0	0	0	0.00103626943005181	0	0	0	0	0	0	0	0.00268336314847943	0	0.00969827586206897	0	0.00321543408360129	0.00267379679144385	0	0	0	0	0	0	0	0	0	0	0.00079428117553614	0.00158856235107228	0	0.00174672489082969	0.00403225806451613	0.00110497237569061	0.00342857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075839653304442	0.00191754554170662	0	0	0
"248034"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165289256198347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"352485"	0	0	0	0	0	0	0.000975609756097561	0.00117233294255569	0	0	0	0	0	0	0	0	0	0.0017825311942959	0.000904159132007233	0	0	0	0	0	0.00155884645362432	0.000843881856540084	0.000952380952380952	0.00136986301369863	0	0	0	0	0	0	0	0	0	0.00175746924428822	0	0.000984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161681487469685	0	0	0	0	0	0	0	0.00100502512562814	0.00113507377979569	0	0	0	0	0	0	0	0	0	0	0.00453720508166969	0.00194363459669582
"208090"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254237288135593	0.000878734622144112	0.00786627335299902	0.00688976377952756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"812831"	0	0.00518134715025907	0.00608365019011407	0	0	0	0	0	0.00123915737298637	0.00152788388082506	0.000979431929480901	0	0.00178731009830206	0	0.00147819660014782	0	0	0	0	0	0	0	0	0.000893655049151028	0	0	0	0	0.000733137829912023	0.000843881856540084	0	0	0	0.00103626943005181	0.000858369098712446	0.00185356811862836	0.000847457627118644	0.000878734622144112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000735835172921266	0	0	0	0	0.00079428117553614	0.00079428117553614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113507377979569	0	0	0	0	0	0	0	0	0	0	0	0
"221891"	0	0	0	0	0	0.00072992700729927	0	0	0	0	0	0	0	0	0	0	0	0.00445632798573975	0	0.000959692898272553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092678405931418	0	0	0	0.000984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011441647597254	0	0	0	0.00100502512562814	0	0	0	0	0	0	0	0.00196656833824975	0	0	0	0.000907441016333938	0
"535450"	0	0	0	0.000825082508250825	0	0	0	0	0.00619578686493185	0	0	0	0.000893655049151028	0.00321888412017167	0.00073909830007391	0	0	0	0	0	0	0.000892060660124889	0	0.00446827524575514	0	0	0	0	0	0	0	0	0	0.00103626943005181	0	0	0	0	0	0	0	0	0	0	0.00181159420289855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4394552"	0	0	0	0	0	0.00145985401459854	0	0	0.00123915737298637	0	0	0	0.00178731009830206	0	0	0.0028328611898017	0	0	0	0	0	0	0.00109769484083425	0	0	0	0	0	0	0	0	0	0	0	0	0.00185356811862836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00158102766798419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00099403578528827	0	0.00221729490022173	0.00201005025125628	0	0	0	0	0	0	0	0	0	0	0	0	0
"211684"	0	0.0103626943005181	0	0	0	0	0	0	0	0.000763941940412529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00414507772020725	0	0	0	0	0.000983284169124877	0	0	0	0	0	0	0.00321543408360129	0	0	0	0	0	0	0	0	0	0	0.00412796697626419	0.00079428117553614	0.00079428117553614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"211934"	0	0	0	0.000825082508250825	0	0	0	0	0.00123915737298637	0	0.0019588638589618	0.000999000999000999	0.00357462019660411	0	0.00369549150036955	0.00188857412653447	0	0	0	0	0	0.000892060660124889	0.00109769484083425	0.00178731009830206	0	0	0	0	0	0	0	0	0.002997002997003	0	0.00343347639484979	0.00185356811862836	0.00169491525423729	0.00439367311072056	0.000983284169124877	0.00295275590551181	0	0.000894454382826476	0	0	0.00905797101449275	0	0	0	0	0	0	0.000852514919011083	0	0.00103842159916926	0.00237154150197628	0	0	0	0	0.00172711571675302	0	0	0	0	0	0	0	0	0	0	0.0011441647597254	0.00099403578528827	0	0.00110864745011086	0	0	0	0	0	0	0	0	0	0	0	0	0.00181488203266788	0
"1771"	0	0	0	0	0	0	0.00292682926829268	0.00468933177022274	0	0	0	0	0	0	0.00073909830007391	0.000944287063267233	0.000810372771474878	0	0	0	0	0	0	0	0.00389711613406079	0.00253164556962025	0.000952380952380952	0.00547945205479452	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268336314847943	0.00711743772241993	0.00107758620689655	0	0	0	0	0	0	0	0	0	0	0.000790513833992095	0	0	0	0	0	0	0	0.00110497237569061	0	0.00600961538461538	0.00886917960088692	0	0.00574712643678161	0.00209643605870021	0	0	0	0	0	0	0	0.00113250283125708	0.00244200244200244	0.00225988700564972	0	0	0	0	0	0	0	0	0
"211062"	0	0	0	0	0	0	0	0	0.00123915737298637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196656833824975	0	0	0	0	0.00538793103448276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339750849377123	0	0	0	0	0	0	0	0	0	0	0
"3359685"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000779423226812159	0.00253164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00565885206143896	0	0	0	0	0	0	0	0	0	0	0.00732600732600733	0.00112994350282486	0	0	0	0	0	0	0	0	0
"750642"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00147819660014782	0	0	0	0	0	0	0.000892060660124889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000847457627118644	0	0.000983284169124877	0	0	0.000894454382826476	0.00118623962040332	0	0	0	0	0	0	0	0	0	0	0.00207684319833853	0	0	0	0	0	0	0	0.00100806451612903	0.00220994475138122	0.00114285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"518809"	0	0	0.000760456273764259	0	0	0.00072992700729927	0	0	0	0	0	0	0	0.00214592274678112	0.00147819660014782	0	0	0.00089126559714795	0	0	0	0	0	0	0	0.000843881856540084	0	0	0	0	0	0	0.001998001998002	0	0	0.00185356811862836	0.00169491525423729	0	0.000983284169124877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207684319833853	0	0	0	0.00079428117553614	0	0	0	0	0	0	0	0.00776053215077605	0.00565885206143896	0.00821018062397373	0	0	0.0011441647597254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17991"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089126559714795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134529147982063	0	0	0	0	0	0	0	0	0	0	0	0	0.00110497237569061	0.00114285714285714	0	0	0.00242522231204527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"526994"	0	0	0	0	0.00105485232067511	0	0	0	0	0	0	0	0	0	0	0	0.000810372771474878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000894454382826476	0	0	0	0	0	0.000984251968503937	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100806451612903	0.00110497237569061	0.00114285714285714	0.00120192307692308	0.00221729490022173	0	0	0.0010482180293501	0	0	0	0	0	0	0	0	0	0	0	0.00122249388753056	0	0	0	0	0	0	0
"114201"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0145867098865478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00441988950276243	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"114209"	0.00193050193050193	0	0	0	0	0	0.00292682926829268	0	0	0	0	0	0	0.00214592274678112	0	0	0	0	0	0	0	0	0	0	0.000779423226812159	0	0.0019047619047619	0.00273972602739726	0	0	0	0	0	0	0.000858369098712446	0	0	0	0.00589970501474926	0	0	0	0	0	0	0.00535905680600214	0	0	0	0	0	0	0	0	0.00158102766798419	0	0	0	0	0	0	0.00100806451612903	0.00220994475138122	0	0.00240384615384615	0	0	0	0	0	0.0011441647597254	0	0	0	0.00402010050251256	0	0	0	0.00564971751412429	0	0	0	0	0	0	0	0	0.000971817298347911
"1123057"	0	0.000863557858376511	0.000760456273764259	0	0	0.00145985401459854	0	0	0.00123915737298637	0	0	0	0	0	0	0	0	0.0035650623885918	0.000904159132007233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169491525423729	0.00175746924428822	0.000983284169124877	0	0	0	0	0	0	0	0	0	0	0	0	0.00170502983802217	0	0	0.000790513833992095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184162062615101	0.0011441647597254	0.00298210735586481	0.000918273645546373	0	0.00100502512562814	0.00113507377979569	0	0	0	0	0	0.000788022064617809	0	0	0	0	0	0
"688714"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000843881856540084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00382165605095541	0.00224215246636771	0.000902527075812274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314465408805031	0	0	0	0	0	0	0	0	0	0	0.00234466588511137	0	0	0	0	0	0	0	0
"542654"	0	0	0.000760456273764259	0	0	0	0	0	0	0	0	0	0	0.00107296137339056	0	0	0	0	0	0.000959692898272553	0	0.000892060660124889	0	0.000893655049151028	0	0	0	0	0	0	0	0.00106496272630458	0	0.00829015544041451	0	0.00092678405931418	0.000847457627118644	0.00175746924428822	0	0	0	0	0	0	0	0	0	0	0	0	0.000902527075812274	0	0	0	0	0	0	0	0	0	0	0.00201612903225806	0	0	0	0	0	0.000821018062397373	0	0	0	0	0	0	0.00100502512562814	0	0	0	0	0	0	0	0	0	0.00287631831255992	0.000855431993156544	0	0
"1121391"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000938967136150235	0	0	0	0	0	0	0.00136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0.0010482180293501	0	0	0	0	0	0	0	0	0.00244200244200244	0	0	0.00488997555012225	0	0	0	0	0	0	0
"540508"	0	0	0.000760456273764259	0	0	0.00510948905109489	0.000975609756097561	0	0	0	0	0	0	0	0.00221729490022173	0	0	0	0.00180831826401447	0	0	0.000892060660124889	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092678405931418	0	0.00175746924428822	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000852514919011083	0.000735835172921266	0	0.000790513833992095	0	0	0	0	0	0	0	0	0	0.00120192307692308	0	0	0	0	0	0	0	0	0	0.00201005025125628	0.00113507377979569	0	0	0	0	0	0	0	0	0	0	0.000907441016333938	0.000971817298347911
"245652"	0.000965250965250965	0	0	0	0	0	0.000975609756097561	0	0.00123915737298637	0	0	0	0	0.00107296137339056	0.00073909830007391	0.000944287063267233	0	0	0	0.00383877159309021	0	0	0	0	0.00311769290724864	0.000843881856540084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178890876565295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100806451612903	0.00110497237569061	0	0	0	0	0.00164203612479475	0	0	0	0	0	0	0.00100502512562814	0	0	0	0.00564971751412429	0	0	0	0	0	0	0	0	0
"834883"	0.0028957528957529	0	0	0	0	0	0.00390243902439024	0.00586166471277843	0	0	0	0	0	0	0	0	0.00162074554294976	0	0	0.000959692898272553	0.0103286384976526	0	0	0	0.0124707716289945	0.0371308016877637	0.00285714285714286	0.00273972602739726	0	0	0	0	0	0	0	0	0	0	0	0	0.00120192307692308	0.00626118067978533	0.0189798339264531	0.00538793103448276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298342541436464	0.00571428571428571	0	0	0.00485044462409054	0	0	0	0	0	0	0	0	0	0.00113250283125708	0.00854700854700855	0.00112994350282486	0	0	0	0	0.00216684723726977	0	0	0	0.000971817298347911
"151183"	0	0	0.00304182509505703	0.00577557755775578	0	0.00072992700729927	0	0	0	0.000763941940412529	0	0	0.00357462019660411	0.00107296137339056	0.00221729490022173	0.00661000944287063	0	0	0.000904159132007233	0	0	0.00178412132024978	0	0.000893655049151028	0	0	0	0	0.00366568914956012	0.00337552742616034	0	0	0	0	0.000858369098712446	0	0	0	0	0	0	0	0	0	0	0	0.0053475935828877	0	0	0	0	0.00170502983802217	0	0	0.00237154150197628	0.00275735294117647	0	0.00079428117553614	0.00079428117553614	0.000863557858376511	0	0	0	0	0	0	0	0	0	0	0	0	0.000918273645546373	0.00110864745011086	0	0.00113507377979569	0	0	0	0	0	0	0	0	0	0.00171086398631309	0	0.000971817298347911
"1140775"	0	0	0	0.00165016501650165	0	0	0	0	0	0	0.0029382957884427	0	0	0	0	0	0	0	0	0	0	0	0	0.00178731009830206	0	0	0	0	0.000733137829912023	0.00253164556962025	0	0	0	0	0	0	0	0	0	0.00393700787401575	0	0	0	0	0	0	0	0	0	0	0	0.00341005967604433	0.000735835172921266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275482093663912	0	0	0.00113507377979569	0	0	0	0	0	0	0	0	0	0.00171086398631309	0	0
