"GN01P"	"GN01P.o"	"GN02P"	"GN02P.o"	"GN03P"	"GN03P.o"	"GN04P"	"GN04P.o"	"GN05P"	"GN05P.o"	"GN06P"	"GN06P.o"	"GN07P"	"GN07P.o"	"GN08P"	"GN08P.o"	"GN09P"	"GN09P.o"
"3004565"	0	0	0	0	0	0	0	0.000798722044728434	0.00267141585040071	0	0.00168350168350168	0	0.00533689126084056	0.00586080586080586	0.00922509225092251	0.004739336492891	0.00604838709677419	0.00303951367781155
"2537230"	0	0	0	0	0	0	0	0	0.00445235975066785	0.00386847195357834	0.00168350168350168	0.00181159420289855	0	0	0	0.000947867298578199	0	0
"4385128"	0	0	0	0	0.00072463768115942	0	0.000711237553342817	0.000798722044728434	0	0.000967117988394584	0.00336700336700337	0	0	0.000732600732600733	0	0	0	0
"1880439"	0	0	0	0.000634920634920635	0.00072463768115942	0	0	0	0.000890471950133571	0	0	0	0.00200133422281521	0	0	0	0	0
"2878500"	0	0	0	0	0	0	0.000711237553342817	0.000798722044728434	0.000890471950133571	0	0.00168350168350168	0.00181159420289855	0.00066711140760507	0	0	0	0	0
"2850386"	0	0	0	0	0.00072463768115942	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0
"4480257"	0	0	0.00121654501216545	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4195019"	0.00127145581691036	0	0	0.00126984126984127	0	0	0	0	0	0	0.00168350168350168	0.000905797101449275	0.00133422281521014	0.000732600732600733	0	0.000947867298578199	0	0
"4474418"	0.00572155117609663	0.00484554815263477	0.00304136253041363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4435080"	0	0.000605693519079346	0	0	0	0	0.000711237553342817	0	0	0	0.000841750841750842	0	0	0	0	0	0	0
"4337108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000947867298578199	0.00100806451612903	0
"4377086"	0.000635727908455181	0	0.000608272506082725	0	0.00217391304347826	0	0	0.0023961661341853	0.00890471950133571	0.00676982591876209	0.00757575757575758	0.0072463768115942	0.0220146764509673	0.021978021978022	0.0101476014760148	0.00853080568720379	0	0
"256656"	0	0	0	0	0	0	0	0.000798722044728434	0	0	0	0	0	0	0	0	0.00201612903225806	0
"1834858"	0.00254291163382072	0.00121138703815869	0.00304136253041363	0.00698412698412698	0.00434782608695652	0.00842911877394636	0	0.00159744408945687	0.00178094390026714	0.000967117988394584	0.000841750841750842	0.000905797101449275	0.00333555703802535	0.00146520146520147	0	0.0018957345971564	0	0
"238678"	0.00127145581691036	0	0.00608272506082725	0.00571428571428571	0.00217391304347826	0.00306513409961686	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"4452435"	0	0	0.0024330900243309	0	0.00144927536231884	0.00153256704980843	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4478195"	0	0	0	0	0.00217391304347826	0.00229885057471264	0	0	0	0	0	0	0	0	0	0	0	0
"1777291"	0	0	0	0	0	0	0	0	0.000890471950133571	0.000967117988394584	0.000841750841750842	0.0036231884057971	0	0	0.000922509225092251	0	0	0
"3167422"	0	0	0	0	0	0	0	0	0	0.000967117988394584	0	0	0.00266844563042028	0	0	0	0	0
"4449992"	0	0	0.000608272506082725	0	0	0	0.000711237553342817	0.000798722044728434	0	0	0	0	0	0	0	0	0.00100806451612903	0.00101317122593718
"4334911"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0	0.000947867298578199	0.00100806451612903	0.00405268490374873
"4350302"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0	0	0.00201612903225806	0
"2026030"	0.00381436745073109	0.00847970926711084	0.0164233576642336	0.0114285714285714	0.00217391304347826	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0
"3008829"	0.00953591862682772	0.00969109630526953	0.00121654501216545	0.00317460317460317	0	0	0	0	0	0	0	0	0	0	0.000922509225092251	0	0	0
"4382659"	0	0.000605693519079346	0	0.000634920634920635	0.00072463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0
"103910"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000922509225092251	0	0.00100806451612903	0
"3410672"	0.000635727908455181	0	0.000608272506082725	0.000634920634920635	0.00072463768115942	0	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"2743528"	0	0	0	0	0	0	0	0	0	0	0.000841750841750842	0	0.00333555703802535	0	0	0.000947867298578199	0.00504032258064516	0.00101317122593718
"343816"	0	0	0	0.000634920634920635	0.00144927536231884	0	0	0.00159744408945687	0	0	0	0	0	0	0	0	0	0
"4439984"	0.000635727908455181	0.00181708055723804	0	0.00126984126984127	0	0	0.000711237553342817	0.000798722044728434	0	0.00193423597678917	0.000841750841750842	0	0.00133422281521014	0.000732600732600733	0	0.000947867298578199	0	0
"4439980"	0	0	0	0	0.00072463768115942	0.000766283524904215	0.000711237553342817	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4383176"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0.000922509225092251	0.000947867298578199	0.00504032258064516	0.00506585612968592
"3461137"	0.00127145581691036	0.00302846759539673	0	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0.00100806451612903	0
"4375254"	0	0.00121138703815869	0	0	0.00072463768115942	0	0.00142247510668563	0.00159744408945687	0	0	0.000841750841750842	0.000905797101449275	0	0	0	0	0	0
"4468635"	0	0	0.000608272506082725	0	0.00144927536231884	0.000766283524904215	0.00142247510668563	0.00479233226837061	0.00445235975066785	0.00386847195357834	0.00505050505050505	0.00543478260869565	0.00200133422281521	0.000732600732600733	0	0	0.00201612903225806	0
"3382113"	0.00254291163382072	0.00121138703815869	0	0	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"241958"	0	0.000605693519079346	0	0	0	0	0.000711237553342817	0.000798722044728434	0	0.000967117988394584	0.00168350168350168	0.00181159420289855	0.00200133422281521	0.00659340659340659	0.0018450184501845	0.000947867298578199	0.00201612903225806	0.00506585612968592
"3631937"	0	0	0	0	0	0.000766283524904215	0	0.0023961661341853	0	0	0	0	0	0	0	0	0	0
"4396729"	0.00127145581691036	0	0.0024330900243309	0.00380952380952381	0.00217391304347826	0.00459770114942529	0.00142247510668563	0.00718849840255591	0.00267141585040071	0.00386847195357834	0	0.0036231884057971	0.00400266844563042	0.00732600732600733	0.00645756457564576	0.0037914691943128	0	0
"200370"	0	0	0	0	0	0	0	0	0.000890471950133571	0	0	0.000905797101449275	0.00266844563042028	0	0.000922509225092251	0.000947867298578199	0	0
"4104474"	0.00254291163382072	0.000605693519079346	0.000608272506082725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4383082"	0	0	0.00121654501216545	0.00126984126984127	0	0.000766283524904215	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"3495511"	0	0	0.00182481751824818	0.00380952380952381	0.00652173913043478	0.00842911877394636	0	0	0	0	0	0	0	0	0	0	0	0
"159189"	0	0	0	0	0	0	0	0	0	0	0	0	0.00266844563042028	0.00146520146520147	0.000922509225092251	0.000947867298578199	0.00100806451612903	0
"159345"	0	0	0	0	0.00144927536231884	0	0.0113798008534851	0.0143769968051118	0.00890471950133571	0.011605415860735	0.0143097643097643	0.0126811594202899	0.00933955970647098	0.0146520146520147	0.00553505535055351	0.0123222748815166	0.00403225806451613	0.00101317122593718
"159346"	0	0	0	0	0	0	0	0.000798722044728434	0	0	0	0	0.00066711140760507	0	0.000922509225092251	0.0028436018957346	0.00201612903225806	0.00101317122593718
"1694018"	0	0	0	0	0	0.000766283524904215	0.00711237553342817	0.00638977635782748	0.00356188780053428	0.00773694390715667	0.00673400673400673	0.00452898550724638	0.0066711140760507	0.000732600732600733	0.000922509225092251	0.0018957345971564	0	0.00101317122593718
"3022392"	0	0.000605693519079346	0.0024330900243309	0.00317460317460317	0.00072463768115942	0.00153256704980843	0.00142247510668563	0.00159744408945687	0.00445235975066785	0.00193423597678917	0.00757575757575758	0.00181159420289855	0.00266844563042028	0.0043956043956044	0	0.00663507109004739	0	0.00101317122593718
"4383791"	0	0	0	0	0	0	0.00142247510668563	0.00159744408945687	0	0	0	0	0	0	0	0	0	0
"4454871"	0	0.00242277407631738	0.000608272506082725	0.000634920634920635	0.00072463768115942	0.00153256704980843	0.00142247510668563	0	0	0	0	0	0	0	0	0	0	0
"1615254"	0.00254291163382072	0.00484554815263477	0.0048661800486618	0.00507936507936508	0.00144927536231884	0.000766283524904215	0.00640113798008535	0.00638977635782748	0.00356188780053428	0.00386847195357834	0.00420875420875421	0.00634057971014493	0.00266844563042028	0.00805860805860806	0.0018450184501845	0.0028436018957346	0.00403225806451613	0.00405268490374873
"3939747"	0	0	0	0	0	0	0	0	0	0	0.00168350168350168	0	0.00066711140760507	0	0	0	0	0
"4358755"	0	0	0.000608272506082725	0.000634920634920635	0	0	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"2626017"	0	0	0	0.000634920634920635	0	0.000766283524904215	0	0.000798722044728434	0	0	0.00252525252525253	0	0	0	0	0	0	0
"3675511"	0.00127145581691036	0	0.00121654501216545	0	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"2404779"	0	0	0	0	0.00072463768115942	0	0.000711237553342817	0.000798722044728434	0.00445235975066785	0.00290135396518375	0.00757575757575758	0.0117753623188406	0.00867244829886591	0.0139194139194139	0.0138376383763838	0.0113744075829384	0.00403225806451613	0.0060790273556231
"1733499"	0	0.000605693519079346	0.00182481751824818	0.00126984126984127	0	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0.00101317122593718
"1844236"	0	0	0	0	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0.00100806451612903	0
"3659699"	0.000635727908455181	0	0	0.00126984126984127	0.00144927536231884	0	0	0	0	0	0	0.00181159420289855	0	0	0	0	0	0
"4481040"	0	0	0.0024330900243309	0.00126984126984127	0.0036231884057971	0.00229885057471264	0.000711237553342817	0	0.00178094390026714	0.000967117988394584	0.00252525252525253	0	0.00066711140760507	0	0	0	0	0
"4481041"	0	0	0.00182481751824818	0	0.00072463768115942	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0
"4443936"	0	0	0	0	0	0	0.000711237553342817	0	0	0	0.000841750841750842	0.000905797101449275	0	0	0	0	0	0
"4351203"	0	0.00302846759539673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4073314"	0.00127145581691036	0.000605693519079346	0.00121654501216545	0	0.00289855072463768	0	0.00640113798008535	0.00399361022364217	0.00979519145146928	0.00967117988394584	0.00420875420875421	0.0072463768115942	0.0066711140760507	0.00732600732600733	0.0101476014760148	0.0028436018957346	0	0
"4328274"	0	0.000605693519079346	0	0	0.00072463768115942	0	0	0	0	0.000967117988394584	0.000841750841750842	0	0	0.000732600732600733	0	0	0	0
"3229388"	0.00254291163382072	0.000605693519079346	0.00182481751824818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1029559"	0.00190718372536554	0.00181708055723804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4469517"	0	0	0	0	0	0	0	0	0.00534283170080142	0.00483558994197292	0.0109427609427609	0.00543478260869565	0	0	0	0	0	0
"2485203"	0.00445009535918627	0.00726832222895215	0.0024330900243309	0.000634920634920635	0	0.000766283524904215	0.00213371266002845	0.00159744408945687	0.000890471950133571	0	0.00168350168350168	0	0.00066711140760507	0.000732600732600733	0.000922509225092251	0	0	0
"3272700"	0.00190718372536554	0.00121138703815869	0.00121654501216545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4326733"	0.00826446280991736	0.00545124167171411	0.0109489051094891	0.00761904761904762	0.00434782608695652	0.00689655172413793	0.00142247510668563	0.0023961661341853	0.00534283170080142	0	0.00252525252525253	0.00181159420289855	0.0126751167444963	0.0102564102564103	0.00738007380073801	0.0132701421800948	0.00504032258064516	0.00202634245187437
"4390809"	0.000635727908455181	0.00423985463355542	0.000608272506082725	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0.000947867298578199	0	0
"252552"	0	0	0.00121654501216545	0.000634920634920635	0	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"254866"	0.000635727908455181	0.000605693519079346	0	0	0.00072463768115942	0.00153256704980843	0.00142247510668563	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"3249874"	0	0	0	0	0	0	0	0.000798722044728434	0	0.000967117988394584	0.000841750841750842	0.000905797101449275	0.00066711140760507	0.00293040293040293	0.00276752767527675	0.000947867298578199	0.00201612903225806	0.00101317122593718
"4435147"	0	0	0.000608272506082725	0.000634920634920635	0	0.000766283524904215	0.00568990042674253	0.000798722044728434	0.000890471950133571	0.00193423597678917	0.00505050505050505	0	0.0266844563042028	0.0131868131868132	0.0359778597785978	0.023696682464455	0.0564516129032258	0.0648429584599797
"4446168"	0	0	0	0	0	0	0	0	0.000890471950133571	0	0.000841750841750842	0.000905797101449275	0.00066711140760507	0.000732600732600733	0	0	0.00100806451612903	0
"4357548"	0	0	0.00608272506082725	0.00253968253968254	0.0072463768115942	0.00383141762452107	0	0	0.000890471950133571	0.00193423597678917	0.000841750841750842	0	0	0	0	0	0	0
"4435560"	0.00190718372536554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4461885"	0.00190718372536554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4461883"	0.00127145581691036	0.00121138703815869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1535697"	0	0	0.00121654501216545	0.000634920634920635	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0	0.000732600732600733	0	0	0	0
"3344719"	0.00190718372536554	0.00363416111447608	0.00364963503649635	0.000634920634920635	0	0.000766283524904215	0	0	0	0	0	0	0.00066711140760507	0	0	0	0	0.00101317122593718
"4397282"	0.00190718372536554	0.00121138703815869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4386466"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000922509225092251	0	0	0.00101317122593718
"4477226"	0	0	0	0	0	0.00153256704980843	0.000711237553342817	0.0023961661341853	0.000890471950133571	0.000967117988394584	0	0	0	0	0	0	0	0
"245486"	0	0	0	0	0	0	0.00142247510668563	0	0	0.000967117988394584	0	0	0.00133422281521014	0	0.000922509225092251	0.0018957345971564	0	0
"4377746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0	0.000947867298578199	0.00201612903225806	0
"4417074"	0	0	0	0	0.00579710144927536	0.0053639846743295	0.00568990042674253	0.00638977635782748	0.000890471950133571	0.00193423597678917	0.00168350168350168	0.00452898550724638	0.00066711140760507	0.000732600732600733	0	0.0018957345971564	0	0.00101317122593718
"4458203"	0.000635727908455181	0.000605693519079346	0	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3365408"	0	0	0.00121654501216545	0	0	0	0.000711237553342817	0	0	0	0.000841750841750842	0	0	0	0	0	0	0
"2716666"	0	0	0.00304136253041363	0.00317460317460317	0.0072463768115942	0.0153256704980843	0.00213371266002845	0.0023961661341853	0.000890471950133571	0.000967117988394584	0	0	0	0	0	0	0	0
"4385684"	0	0	0	0	0	0	0	0	0.000890471950133571	0	0	0.000905797101449275	0.00066711140760507	0	0	0	0	0
"1131894"	0.00635727908455181	0.0109024833434282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4002408"	0	0.00181708055723804	0.00182481751824818	0	0.00072463768115942	0.000766283524904215	0	0	0	0	0	0	0.00066711140760507	0	0	0	0	0
"4332266"	0.00254291163382072	0.00121138703815869	0.0024330900243309	0	0.00072463768115942	0.000766283524904215	0.0042674253200569	0.000798722044728434	0.00178094390026714	0.00483558994197292	0.00841750841750842	0.00634057971014493	0.0106737825216811	0.00732600732600733	0.00830258302583026	0.014218009478673	0.00504032258064516	0.011144883485309
"3738319"	0	0	0	0	0	0	0.00284495021337127	0	0.0142475512021371	0.0154738878143133	0.0143097643097643	0.0280797101449275	0.00133422281521014	0	0.003690036900369	0	0	0
"4379019"	0	0	0	0.0019047619047619	0.00072463768115942	0	0.000711237553342817	0.0023961661341853	0.000890471950133571	0.000967117988394584	0.00168350168350168	0.000905797101449275	0	0.00146520146520147	0.000922509225092251	0.000947867298578199	0	0
"3115207"	0	0	0	0	0	0	0	0.000798722044728434	0	0.00193423597678917	0.00252525252525253	0.000905797101449275	0.00200133422281521	0.0021978021978022	0.000922509225092251	0.004739336492891	0.00604838709677419	0.00709219858156028
"3365319"	0	0	0	0.000634920634920635	0	0	0	0.000798722044728434	0.000890471950133571	0	0	0	0	0	0	0	0	0
"4353012"	0	0.00121138703815869	0.00121654501216545	0.00317460317460317	0.00072463768115942	0	0	0	0	0	0	0	0.00066711140760507	0.000732600732600733	0	0	0	0
"4400245"	0	0	0	0	0	0	0	0.000798722044728434	0.000890471950133571	0.000967117988394584	0	0	0.00066711140760507	0	0	0	0	0
"4458339"	0.000635727908455181	0.000605693519079346	0.0225060827250608	0.0273015873015873	0.0166666666666667	0.0153256704980843	0.0220483641536273	0.0167731629392971	0.00534283170080142	0.011605415860735	0.00925925925925926	0.00996376811594203	0.00400266844563042	0.000732600732600733	0	0	0	0
"2877492"	0	0	0.000608272506082725	0	0.00144927536231884	0.000766283524904215	0	0	0	0	0	0	0	0	0	0	0	0
"2654815"	0	0	0	0	0	0.000766283524904215	0	0	0	0	0.000841750841750842	0	0.00066711140760507	0	0	0	0	0
"257276"	0	0	0.000608272506082725	0.000634920634920635	0	0	0	0	0.000890471950133571	0	0	0	0	0	0	0.000947867298578199	0	0
"3040339"	0	0	0.0024330900243309	0.000634920634920635	0.00072463768115942	0.00306513409961686	0.000711237553342817	0.0023961661341853	0.000890471950133571	0	0.00168350168350168	0	0	0	0	0	0	0
"2630849"	0	0	0	0	0.00144927536231884	0.00153256704980843	0.00284495021337127	0.00399361022364217	0.0169189670525378	0.0135396518375242	0.0101010101010101	0.00543478260869565	0.0126751167444963	0.0117216117216117	0.00553505535055351	0.00568720379146919	0	0.00101317122593718
"4353300"	0	0	0	0.000634920634920635	0	0	0	0	0	0.000967117988394584	0	0	0	0.000732600732600733	0	0	0	0
"3666320"	0.000635727908455181	0	0	0	0.00072463768115942	0.000766283524904215	0.00142247510668563	0	0.000890471950133571	0	0	0	0	0	0	0	0	0
"3597335"	0	0	0.000608272506082725	0.000634920634920635	0.00289855072463768	0.00153256704980843	0.00284495021337127	0.00159744408945687	0.000890471950133571	0.00193423597678917	0	0	0	0	0	0	0	0
"2853112"	0	0	0	0	0	0	0.000711237553342817	0.0023961661341853	0	0	0	0.00181159420289855	0	0.000732600732600733	0	0	0	0
"1936082"	0	0	0	0	0	0	0.00355618776671408	0.00159744408945687	0.00267141585040071	0.000967117988394584	0.00673400673400673	0.0036231884057971	0.00200133422281521	0.00366300366300366	0.00276752767527675	0.000947867298578199	0.00100806451612903	0.00202634245187437
"4408304"	0	0.000605693519079346	0.00121654501216545	0.00317460317460317	0.00942028985507246	0.00383141762452107	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"3279467"	0.000635727908455181	0.000605693519079346	0	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4460919"	0	0	0	0	0	0	0.00213371266002845	0.00159744408945687	0	0	0	0	0	0	0	0	0	0
"4450561"	0.00127145581691036	0.00121138703815869	0.00121654501216545	0	0.00072463768115942	0	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"2317360"	0	0	0	0	0	0	0	0	0.000890471950133571	0.00193423597678917	0	0	0	0	0	0	0	0
"4206890"	0	0	0	0	0	0	0	0	0	0	0	0	0.00200133422281521	0.00146520146520147	0.000922509225092251	0	0.0171370967741935	0.0324214792299899
"4002863"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021978021978022	0.00553505535055351	0.0028436018957346	0	0
"4357533"	0	0	0	0	0	0	0.000711237553342817	0	0	0	0	0	0	0	0	0	0.00403225806451613	0
"2404426"	0	0	0	0	0	0	0	0	0	0.000967117988394584	0	0.000905797101449275	0	0	0	0	0.00100806451612903	0
"4288025"	0.00190718372536554	0.000605693519079346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4338345"	0	0	0.00425790754257908	0.00444444444444444	0.00434782608695652	0.00766283524904215	0.0135135135135135	0.0119808306709265	0.00267141585040071	0.00290135396518375	0.00505050505050505	0.00634057971014493	0.0140093395597065	0.0139194139194139	0.00922509225092251	0.0123222748815166	0.00201612903225806	0
"4414281"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018450184501845	0	0	0
"251196"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000732600732600733	0.000922509225092251	0	0	0.00202634245187437
"3242275"	0	0.000605693519079346	0	0.000634920634920635	0.00072463768115942	0	0	0	0.00178094390026714	0.000967117988394584	0.00168350168350168	0	0.00600400266844563	0.0043956043956044	0.0101476014760148	0.0028436018957346	0.0110887096774194	0.0060790273556231
"3253212"	0.000635727908455181	0	0	0.00126984126984127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4324364"	0.000635727908455181	0	0	0	0	0.000766283524904215	0	0.000798722044728434	0	0	0	0	0	0	0	0	0	0
"4081648"	0.00508582326764145	0.0078740157480315	0.00182481751824818	0.00317460317460317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2124721"	0.00317863954227591	0.00302846759539673	0.00182481751824818	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1732154"	0	0.000605693519079346	0	0.000634920634920635	0.00144927536231884	0	0	0	0	0	0	0	0	0	0	0	0	0
"1598953"	0	0	0	0	0	0	0	0	0	0	0	0	0.00133422281521014	0.00146520146520147	0.000922509225092251	0	0	0
"4458786"	0	0	0	0	0	0	0	0	0	0	0.00252525252525253	0	0	0	0.000922509225092251	0.0018957345971564	0	0
"4148176"	0	0	0	0	0	0	0.00142247510668563	0	0	0.000967117988394584	0.00589225589225589	0.00181159420289855	0.00066711140760507	0	0.000922509225092251	0	0	0.00101317122593718
"3755898"	0.00127145581691036	0.000605693519079346	0.00182481751824818	0.00380952380952381	0.00072463768115942	0	0	0	0	0	0	0	0	0	0	0	0	0
"3619856"	0	0	0.000608272506082725	0	0	0	0.00213371266002845	0.00159744408945687	0.00267141585040071	0.00193423597678917	0	0	0.00133422281521014	0.0021978021978022	0.000922509225092251	0	0	0
"238053"	0.000635727908455181	0.000605693519079346	0.000608272506082725	0.000634920634920635	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4480783"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0	0	0.0018957345971564	0	0
"4438211"	0.000635727908455181	0.000605693519079346	0.0024330900243309	0.00761904761904762	0.0130434782608696	0.00996168582375479	0.0120910384068279	0.00958466453674121	0.00979519145146928	0.00773694390715667	0.0143097643097643	0.00815217391304348	0.0113408939292862	0.010989010989011	0.003690036900369	0.0123222748815166	0.00907258064516129	0.0121580547112462
"252562"	0	0	0	0	0.00072463768115942	0.000766283524904215	0.00142247510668563	0.0023961661341853	0	0.00773694390715667	0	0.00181159420289855	0	0.00146520146520147	0	0	0	0.00101317122593718
"4483052"	0.000635727908455181	0.00121138703815869	0.00425790754257908	0.00253968253968254	0.00289855072463768	0.00383141762452107	0	0.00159744408945687	0	0	0.000841750841750842	0	0	0	0	0	0	0
"2979076"	0	0	0	0	0	0	0	0.000798722044728434	0.0133570792520036	0.0183752417794971	0.0109427609427609	0.0190217391304348	0.00333555703802535	0.00659340659340659	0	0.000947867298578199	0	0.00101317122593718
"4442473"	0	0	0	0	0	0	0	0	0	0	0	0	0.00066711140760507	0.00146520146520147	0	0.000947867298578199	0.0161290322580645	0.0121580547112462
"4390491"	0	0	0	0	0.00217391304347826	0	0	0	0	0	0	0	0.00066711140760507	0	0	0	0	0
"4363440"	0.00127145581691036	0	0.0024330900243309	0.00317460317460317	0.00144927536231884	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0
"820861"	0.000635727908455181	0	0	0	0.00072463768115942	0.00153256704980843	0.000711237553342817	0.00159744408945687	0	0.000967117988394584	0	0	0.00133422281521014	0.00146520146520147	0.003690036900369	0.004739336492891	0.00806451612903226	0.0060790273556231
"4409415"	0.00190718372536554	0.000605693519079346	0.0048661800486618	0.00507936507936508	0.00579710144927536	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0
"1818901"	0	0	0.00304136253041363	0.00253968253968254	0.00144927536231884	0.000766283524904215	0.000711237553342817	0	0	0	0.000841750841750842	0	0	0	0	0	0	0
"2906027"	0.000635727908455181	0	0	0	0	0.00153256704980843	0	0	0	0	0	0	0	0.000732600732600733	0	0	0.00100806451612903	0
"4481520"	0	0	0	0	0.00869565217391304	0.00306513409961686	0.00497866287339972	0.00159744408945687	0	0	0.00168350168350168	0.000905797101449275	0.00066711140760507	0	0	0	0	0
"2465968"	0	0	0	0	0	0	0.000711237553342817	0	0	0	0	0	0	0.00146520146520147	0	0	0	0
"3783749"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00202634245187437
"3496239"	0	0	0	0	0	0	0	0	0	0	0	0	0.00133422281521014	0.00146520146520147	0.000922509225092251	0	0.00201612903225806	0
"4361930"	0.00254291163382072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4385501"	0.0120788302606484	0.0187764990914597	0.0158150851581509	0.00952380952380952	0.00579710144927536	0.00766283524904215	0	0	0	0	0	0.000905797101449275	0	0	0	0	0	0
"4301240"	0.000635727908455181	0.000605693519079346	0	0	0	0	0.000711237553342817	0	0	0	0	0	0	0	0	0	0	0
"4479394"	0	0	0	0	0	0	0	0.000798722044728434	0.000890471950133571	0.00193423597678917	0.000841750841750842	0.000905797101449275	0.00133422281521014	0.00146520146520147	0	0	0	0
"4475588"	0	0.000605693519079346	0.00121654501216545	0	0.00289855072463768	0.000766283524904215	0	0.000798722044728434	0.00267141585040071	0	0.00168350168350168	0.00181159420289855	0.00800533689126084	0.00732600732600733	0.022140221402214	0.0170616113744076	0.00806451612903226	0.00709219858156028
"4417916"	0	0	0	0	0	0	0	0	0	0.000967117988394584	0	0.0036231884057971	0	0.000732600732600733	0	0	0	0
"245585"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00276752767527675	0.004739336492891	0.00201612903225806	0.00101317122593718
"4375883"	0	0	0	0	0	0	0	0.00159744408945687	0	0	0	0	0	0	0	0.000947867298578199	0	0
"2309197"	0	0	0	0	0.00072463768115942	0	0.00213371266002845	0.00319488817891374	0.000890471950133571	0.00386847195357834	0.00168350168350168	0.0036231884057971	0.0100066711140761	0.00805860805860806	0.00645756457564576	0.00947867298578199	0.032258064516129	0.0293819655521783
"4474189"	0	0	0	0.000634920634920635	0.00072463768115942	0.00153256704980843	0	0	0	0	0	0	0	0	0	0	0	0
"3401603"	0	0	0	0	0	0.000766283524904215	0.00213371266002845	0	0	0.00193423597678917	0	0.000905797101449275	0	0.000732600732600733	0	0	0.00201612903225806	0.00101317122593718
"2059268"	0	0	0	0	0	0	0	0	0.000890471950133571	0.000967117988394584	0	0	0.00066711140760507	0	0	0	0	0
"2392106"	0	0	0.00182481751824818	0.000634920634920635	0	0.000766283524904215	0	0.00159744408945687	0	0	0	0	0	0	0	0	0	0
"3459632"	0	0	0.00121654501216545	0	0	0	0	0.00159744408945687	0	0	0	0	0	0	0	0	0	0
"4036168"	0.000635727908455181	0.000605693519079346	0.0024330900243309	0.0019047619047619	0.00144927536231884	0.00153256704980843	0.00142247510668563	0	0	0	0	0	0.00200133422281521	0	0.000922509225092251	0	0	0
